"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"104","Tony Jones Jr.","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","11.5","11.5","11.5"
"105","Julius Chestnut","RB","TEN","0","0","-","-","BYE","0.2","2.4","3.2","2.2","0","0","0.5","0","0","-","0","1.7","1.1","0.8","11.3"
"106","Deuce Vaughn","RB","DAL","0.4","1.7","1.3","0","-","-","BYE","-","-","-","1.7","-","-","-","-","-","-","3.7","1.5","8.8"
"107","C.J. Ham","RB","MIN","-0.9","0","0","0","7","BYE","0","0","0","0","0","0","0","0","0","0.9","1.5","0","0.5","8.5"
"108","Raheem Blackshear","RB","CAR","0","0","0","0","0","0","0","0","0","0","BYE","0","0","0","-","1.3","2","4.7","0.5","8"
"109","Jeff Wilson Jr.","RB","FA","2.6","1.2","1.4","0","-","-","-","-","-","-","-","-","0","1.1","-","1.2","0.5","-0.4","0.8","7.6"
"110","Eric Gray","RB","NYG","1.5","0","-2","0.1","3.4","1.3","0.9","0.3","0","0","BYE","0.6","0","-","0","0.2","0","1","0.5","7.3"
"111","Clyde Edwards-Helaire","RB","NO","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","3","4","3.5","7"
"112","Tyler Badie","RB","DEN","-","1.8","7","-2.4","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","2.1","6.4"
"113","Kene Nwangwu","RB","NYJ","-","-","-","-","-","-","-","-","-","-","-","BYE","6","0","-","-","-","-","3","6"
"114","Keaton Mitchell","RB","BAL","-","-","-","-","-","-","-","-","-","0","0","-","-","BYE","-","-","4.8","1","1.5","5.8"
"115","Sione Vaki","RB","DET","0","1.7","0","-","BYE","0.5","0","0","-","0","0.9","0","-","-","0","2","0","-","0.4","5.1"
"116","Mike Boone","RB","FA","0.7","-","-","-","-","-","-","-","-","-","-","-","-","-","1.4","0.1","1.1","1.6","1","4.9"
"117","Jonathon Brooks","RB","CAR","-","-","-","-","-","-","-","-","-","-","BYE","0.7","4.1","-0.3","-","-","-","-","1.5","4.5"
"118","J.J. Taylor","RB","HOU","-","-","0.3","1.8","-","-","-","-","2.3","0","-","-","-","BYE","-","-","-","-","1.1","4.4"
"119","Jacob Kibodi","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.9","3.9","3.9"
"120","Travis Homer","RB","CHI","1","0.6","-","-","-","-","BYE","-","0","0","0","0","0","1.1","0.7","-","-","-","0.4","3.4"
"121","Terrell Jennings","RB","NE","-","-","-","-","-","1.3","-","-","-","-","-","-","-","BYE","-","-","-","2","1.7","3.3"
"122","Jase McClellan","RB","FA","-","-","-","-","-","-","1.7","-","-","-","1.5","-","-","-","-","-","0","-","1.1","3.2"
"123","Jermar Jefferson","RB","TEN","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","2.3","0.9","-","1.6","3.2"
"124","Rasheen Ali","RB","BAL","-","-","-","-","-","-","-","-","-","-","-","-","0","BYE","3.2","0.2","-0.3","0","0.6","3.1"
"125","Dalvin Cook","RB","FA","-","-","-","-","-","-","-","2.2","0.8","-","-","-","-","-","-","-","-","-","1.5","3"
"126","Blake Watson","RB","DEN","-","-","-","-","0","-","-","0","-","-","-","-","-","BYE","-","2.3","-","-","0.8","2.3"
"127","Jonathan Ward","RB","FA","-","-","-","-","0.9","1.3","0","0","-","-","-","-","-","-","-","-","-","-","0.6","2.2"
"128","MarShawn Lloyd","RB","GB","-","1.8","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","1.8","1.8"
"129","Aaron Shampklin","RB","FA","-","-","-","0.5","1.4","-0.2","-","-","-","-","-","-","-","-","-","-","-","-","0.6","1.7"
"130","Tyreik McAllister","RB","FA","0","-","-","1.1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.6","1.1"
"131","Myles Gaskin","RB","FA","-0.3","-","0","0","1.3","-","-","-","-","-","-","-","-","-","-","-","-","-","0.3","1"
"132","George Holani","RB","SEA","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-0.1","1","-","0","-","0.3","0.9"
"132","Cody Schrader","RB","LAR","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","0.9","0.9","0.9"
"134","Chris Collier","RB","LV","-","-","-","-","0","-","0","0","0","BYE","-","-","-","-","-","-","0.6","0.2","0.1","0.8"
"135","Tyrion Davis-Price","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.7","-","0.7","0.7"
"135","Reggie Gilliam","RB","BUF","0","0","0","0","0","0","-","0","-","-","0","BYE","0","0","0","0","0.3","0.4","0.1","0.7"
"137","Ke'Shawn Vaughn","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","0.4","-","-","-","-","0.4","0.4"
"138","Darrynton Evans","RB","BUF","-","-","-","-","0","-","-","-","-","-","-","BYE","-","0.3","-","-","-","-","0.2","0.3"
"139","Joshua Kelley","RB","FA","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","0.2","0.1","0.2"
"139","British Brooks","RB","HOU","0","-","0.2","0","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","0.1","0.2"
"141","La'Mical Perine","RB","FA","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"141","Keilan Robinson","RB","PHI","-","-","-","-","BYE","-","-","-","-","-","-","-","-","0","-","-","0","0","0","0"
"141","Khari Blasingame","RB","FA","0","-","-","-","-","0","-","-","-","-","-","-","-","0","-","0","-","-","0","0"
"141","Jakob Johnson","RB","HOU","-","0","0","0","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","0","0"
"141","Trayveon Williams","RB","NE","-","0","0","0","-","-","-","-","0","0","-","-","-","BYE","-","0","0","0","0","0"
"141","Avery Williams","RB","PHI","0","0","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0"
"141","Keaontay Ingram","RB","KC","-","-","0","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"141","Nyheim Miller-Hines","RB","LAC","-","-","-","-","BYE","-","-","-","-","-","-","-","-","0","-","-","0","-","0","0"
"141","John Kelly Jr.","RB","FA","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"141","Gary Brightwell","RB","CIN","-","-","-","0","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","0","0"
"141","Dante Miller","RB","NYG","-","-","-","-","0","0","-","-","-","-","BYE","-","-","-","-","-","-","-","0","0"
"141","Kendall Milton","RB","CIN","-","-","-","-","-","-","-","-","0","-","-","BYE","-","-","-","-","-","0","0","0"
"141","D.J. Williams","RB","TB","-","-","-","-","-","0","-","-","-","-","BYE","-","-","-","-","-","-","-","0","0"
"141","Evan Hull","RB","PIT","-","-","-","-","-","-","0","-","BYE","-","-","-","-","-","-","-","-","-","0","0"
"141","Troy Hairston II","RB","CLE","-","-","-","-","-","-","0","0","-","BYE","-","-","-","-","-","-","-","-","0","0"
"141","Jabari Small","RB","DET","-","-","-","-","BYE","0","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"141","Adam Prentice","RB","FA","0","0","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0"
"158","Dylan Laube","RB","LV","-","-","-","-","-","-2","-","-","-","BYE","-","0","0","-","0","-","0","0","-0.3","-2"
""
""
